user_id,NDCG,Precision - macro,Recall@5 - macro
193,0.9302023683216982,0.4628415300546448,0.14285714285714285
194,0.8951630919173261,0.49118507051943583,0.004807692307692308
195,0.891174157254317,0.42708333333333337,0.09761904761904762
196,0.9318608840881157,0.5631578947368421,0.325
197,0.9150164460969346,0.4576271186440678,0.13609022556390976
198,0.9194139721107882,0.40341880341880343,0.08458646616541353
199,0.8670975590123595,0.625,0.3173076923076923
2,0.9291779946264602,0.6451612903225806,0.12406015037593984
20,0.9066888361108885,0.5833333333333333,0.28125
200,0.950752290027532,0.3287037037037037,0.028309409888357256
201,0.9158453277975791,0.35751295336787564,0.036472566743746056
202,0.8530161487876071,0.6499999999999999,0.5357142857142857
203,0.9103619656913695,0.4632034632034632,0.22916666666666666
204,0.8811479472814909,0.5238095238095237,0.18333333333333335
205,0.8849852617101163,0.6818181818181819,0.4642857142857143
206,0.8522330832836048,0.34375,0.33035714285714285
207,0.9221776802369093,0.3565217391304348,0.06220095693779904
208,0.9337267136955661,0.6985294117647058,0.25757575757575757
209,0.8538605247535039,0.4540441176470588,0.0625
21,0.8460526570721991,0.5138576779026217,0.05492424242424242
210,0.9440508611471874,0.5378787878787878,0.07402482269503546
211,0.8528233296804744,0.38011695906432746,0.14583333333333331
212,0.9229640756105528,0.7211538461538461,0.3333333333333333
213,0.9533179123699836,0.4444444444444444,0.08854166666666666
214,0.9290998548812945,0.7109375,0.043278529980657635
215,0.9315190504779526,0.6237280296022202,0.13793103448275862
216,0.9557391285704089,0.6411421911421911,0.09472490073737946
217,0.825001856962556,0.618421052631579,0.1068840579710145
218,0.9477457028871366,0.5106837606837606,0.21666666666666667
219,0.8936928330088743,0.6785714285714286,0.3666666666666667
22,0.8955015573680919,0.578125,0.09191176470588236
220,0.9393017529507466,0.6818181818181819,0.39285714285714285
221,0.920458384091036,0.589041095890411,0.05772357723577236
222,0.8999722693678838,0.5345868276267294,0.022486772486772486
223,0.8770447238654935,0.5324746008708272,0.08234519104084322
224,0.9222821552151115,0.5447686116700201,0.10884615384615384
225,0.9579337535598913,0.6648351648351649,0.3375
226,0.9372039838417037,0.6799999999999999,0.1736111111111111
227,0.9334087471272623,0.5689655172413793,0.2744360902255639
228,0.9391710712066218,0.6136363636363636,0.65
229,0.8360938196941433,0.4666666666666667,0.375
23,0.9217253969122488,0.5891228070175438,0.05741869918699187
230,0.9328548195517306,0.6693803708729082,0.06749241658240647
231,0.9551000604017247,0.2863636363636364,0.5
232,0.9405360784807001,0.48219241443108235,0.05
233,0.9610878735235879,0.5272727272727272,0.05316606929510155
234,0.9202609202464802,0.32916666666666666,0.011494252873563218
235,0.9520602878183375,0.5425531914893617,0.18117408906882593
236,0.8944119363511293,0.5080645161290323,0.07913306451612903
237,0.9574190815992218,0.2916666666666667,0.14285714285714285
238,0.909694648877879,0.3476190476190476,0.4583333333333333
239,0.9517568550717351,0.6474683544303796,0.056990881458966566
24,0.9540623307176426,0.5294117647058824,0.10835913312693499
240,0.9194242224774141,0.5,0.4857142857142857
241,0.9513332588122317,0.6098484848484849,0.5
242,0.9581551627383409,0.6000000000000001,0.5
243,0.9392739439292908,0.5801829268292682,0.12681159420289856
244,0.9295190522453618,0.6470588235294117,0.012658227848101266
245,0.8484692617637614,0.5,0.5333333333333333
246,0.8788882342757856,0.6460656427519461,0.04766708701134931
247,0.9508257816275152,0.7307692307692308,0.4222222222222222
248,0.8809202247633452,0.5178571428571428,0.1738095238095238
249,0.9527825255505611,0.6016203703703704,0.1009009009009009
25,0.9468852578816086,0.20512820512820512,0.13333333333333333
250,0.9230704658391748,0.721311475409836,0.09109730848861283
251,0.9309167409326994,0.608974358974359,0.14097744360902253
252,0.9609715367246936,0.5181818181818182,0.4642857142857143
253,0.9418487907369545,0.5480442176870748,0.07043343653250775
254,0.914138113369181,0.30830696202531643,0.08444816053511706
255,0.8489952998100548,0.45760743321718933,0.13055555555555554
256,0.938975785887008,0.5548917102315161,0.04635012919896641
257,0.9214939734505461,0.5591133004926109,0.15833333333333333
258,0.8575622623036883,0.606060606060606,0.29166666666666663
259,0.9558423092368535,0.41304347826086957,0.44285714285714284
26,0.8992039520436137,0.7382948986722571,0.1266025641025641
260,0.8975135144168188,0.5416666666666667,0.2976190476190476
261,0.9264121222504962,0.4065934065934066,0.18333333333333335
262,0.92528113967991,0.3375,0.07724137931034483
263,0.9436539153683494,0.39833421470121627,0.10083333333333333
264,0.956393535628328,0.525,0.09545454545454546
265,0.8752509101659702,0.5652173913043478,0.19375
266,0.8976308890000834,0.4772727272727273,0.45
267,0.9375615160350741,0.6757246376811594,0.04800307219662058
268,0.9013550492739077,0.6707317073170731,0.03639070382929452
269,0.8874930675998551,0.5389924085576259,0.02369281045751634
27,0.9360028532717621,0.3621794871794872,0.55
270,0.962721532303128,0.5869565217391304,0.08516483516483517
271,0.9311600302995335,0.579136690647482,0.04437229437229437
272,0.9498494423252177,0.5107692307692309,0.1488095238095238
273,0.9584230357296011,0.5909090909090909,0.5972222222222222
274,0.9268303545898215,0.3956349206349207,0.13368983957219252
275,0.944159226424413,0.24179964539007093,0.12692307692307692
276,0.9336411640053024,0.528957528957529,0.021545041432771986
277,0.9514510610686072,0.6111111111111112,0.2777777777777778
278,0.9271586336641948,0.5189393939393939,0.3142857142857143
279,0.9092209112329772,0.48156682027649766,0.024392488954344625
28,0.9276753287612423,0.6333333333333333,0.14102564102564102
280,0.9267200645265953,0.5,0.06135486981677917
281,0.8509460583955131,0.5384615384615385,0.2708333333333333
282,0.9353381898642241,0.5454545454545454,0.5833333333333333
283,0.9523957841977355,0.6196581196581197,0.17857142857142855
284,0.9075971589516283,0.4909420289855072,0.12692307692307692
285,0.9171877967634525,0.75,0.3356643356643357
286,0.9340273737310361,0.6284722222222222,0.03315828041035662
287,0.9438375828508379,0.43548387096774194,0.21666666666666667
288,0.9284714096163253,0.7336415362731152,0.14484126984126983
289,0.8860937370740511,0.6648351648351649,0.45
29,0.9276297271935761,0.6764705882352942,0.1984126984126984
290,0.912668281770963,0.43333333333333335,0.045019157088122604
291,0.93639876996648,0.6587837837837838,0.015143520472773321
292,0.9552563129421563,0.43548387096774194,0.041666666666666664
293,0.905946336812917,0.3170103092783505,0.00819672131147541
294,0.9141001709839406,0.48,0.04102167182662539
295,0.9581322823054204,0.3877551020408163,0.05416666666666667
296,0.9498064436437548,0.5512773047019622,0.08598531211750306
297,0.921382949076994,0.484375,0.07606679035250463
298,0.9572561528763427,0.5131448412698413,0.0919661733615222
299,0.9225340311725898,0.5321428571428571,0.033693693693693696
3,0.8772717216945953,0.5555555555555556,0.16666666666666666
30,0.9273374744106943,0.6731601731601732,0.2091346153846154
300,0.8622687551344266,0.7,0.5
301,0.9371758150583933,0.5964244155294616,0.036309523809523805
302,0.8546798607401671,0.38181818181818183,0.5
303,0.9293410918880024,0.518595041322314,0.016033782067564135
304,0.9155327069193839,0.42307692307692313,0.55
305,0.9160360149459494,0.46846846846846846,0.028846153846153848
306,0.9201286250964675,0.53125,0.22142857142857142
307,0.9201112622141674,0.6160714285714286,0.08741554054054054
308,0.9445587975630328,0.6472894776914877,0.023389151801965782
309,0.9036360092312683,0.5,0.375
31,0.9344879839669338,0.7222222222222222,0.35119047619047616
310,0.9116334849680182,0.5681818181818181,0.3857142857142857
311,0.9448761869937736,0.6700680272108843,0.030134158926728584
312,0.9647030685547093,0.6234314671814671,0.0437396351575456
313,0.933258696925541,0.5381679389312977,0.04260676873489122
314,0.9315535137752823,0.6447087831534053,0.04504431909750201
315,0.9469167037931884,0.5153276955602537,0.1
316,0.9042925665431716,0.5583214793741109,0.10817307692307693
317,0.9319483591781086,0.5909090909090908,0.30952380952380953
318,0.933924416518108,0.6551724137931034,0.05165480977420353
319,0.9051166155544361,0.4810606060606061,0.3666666666666667
32,0.9077111431161594,0.44166666666666665,0.13636363636363635
320,0.9431972133157649,0.6753246753246753,0.06714761376248612
321,0.9343373348816124,0.6080389144905274,0.10526315789473684
322,0.9596457853372677,0.41307692307692306,0.25
323,0.9146423582975485,0.5626262626262626,0.08116883116883117
324,0.9621806700568061,0.5151515151515151,0.23529411764705882
325,0.911296618230871,0.49295774647887325,0.09950657894736842
326,0.8877927040679513,0.454644246167925,0.04711751662971175
327,0.9219182021035408,0.5105633802816901,0.035576923076923075
328,0.9255876276230808,0.4416891419438618,0.039938556067588324
329,0.8782297662184944,0.4895833333333333,0.14545454545454545
33,0.9768936572104128,0.6666666666666666,0.5
330,0.9704156249027676,0.6262495372084413,0.0757142857142857
331,0.9018860306582521,0.5714285714285714,0.10606060606060605
332,0.9520806538380023,0.442427138079312,0.07248157248157248
333,0.9219941275442713,0.3846153846153846,0.5476190476190476
334,0.9280387146124798,0.5675095591948633,0.02119309262166405
335,0.8714988572721064,0.5909090909090908,0.39285714285714285
336,0.8962077152014478,0.5076923076923077,0.13636363636363635
337,0.9398409486398698,0.6176470588235294,0.37727272727272726
338,0.9313534308752429,0.5753911806543386,0.10532407407407407
339,0.9432317515802497,0.515748031496063,0.034355179704016914
34,0.925193132093844,0.6,0.6666666666666666
340,0.9295691058072095,0.5227272727272727,0.26136363636363635
341,0.877712214163022,0.42727272727272725,0.325
342,0.924237392196424,0.4977227722772277,0.06038647342995169
343,0.9544389964766529,0.5534111949864692,0.054457953394123605
344,0.9421351874964607,0.5894736842105264,0.07225806451612904
345,0.927060279343475,0.5603448275862069,0.04523809523809524
346,0.9017237234504218,0.45070876288659795,0.06904761904761905
347,0.9034786499478968,0.5882323232323232,0.04230542452830188
348,0.9363029094087569,0.7413793103448276,0.18859649122807015
349,0.9005105133507751,0.41428571428571426,0.22916666666666666
35,0.8945227533288217,0.47435897435897434,0.25
350,0.9491804179347503,0.5,0.16233766233766234
351,0.92968502109031,0.4318181818181818,0.1111111111111111
352,0.9083720384047504,0.6428571428571428,0.1813186813186813
353,0.8498861815037757,0.5608974358974359,0.3571428571428571
354,0.9306151046704811,0.6052534630120837,0.04260676873489122
355,0.9534877534914941,0.576923076923077,0.3333333333333333
356,0.9367693480356236,0.5833333333333333,0.2708333333333333
357,0.9361384007643396,0.5789473684210527,0.13263157894736843
358,0.903591802013805,0.6298701298701299,0.18333333333333335
359,0.9598692161526787,0.6648351648351649,0.3875
36,0.8730993287752349,0.55,0.26666666666666666
360,0.9326507470479786,0.7156862745098039,0.09545454545454546
361,0.9429597628552806,0.6691256830601093,0.09914320685434516
362,0.9007434522942319,0.5160256410256411,0.45
363,0.8892878414461161,0.4052109181141439,0.031818181818181815
364,0.9222203065169938,0.55,0.39285714285714285
365,0.8945092204541322,0.5517241379310345,0.09375
366,0.9491952415203372,0.6930147058823529,0.23412698412698413
367,0.9557763001620965,0.3275862068965517,0.26136363636363635
368,0.9236406065592808,0.42292490118577075,0.31666666666666665
369,0.9532546606889079,0.6363636363636364,0.5
37,0.9129448630980583,0.6126847290640394,0.23333333333333334
370,0.9217451275171848,0.6269559032716927,0.12681159420289856
371,0.9160668636468297,0.6238461538461538,0.1406926406926407
372,0.9584106692774788,0.42424242424242425,0.10416666666666666
373,0.9369691832888479,0.6308944886531094,0.04081821547574972
374,0.9000747771577142,0.4927007299270073,0.029973649538866932
375,0.9180725919979753,0.6428571428571429,0.2222222222222222
376,0.9503976154319136,0.6000000000000001,0.25
377,0.922532497800986,0.4522058823529412,0.3611111111111111
378,0.9368799125164355,0.4694362271020594,0.021962313190383366
379,0.9444034469066891,0.5663265306122449,0.06917293233082707
38,0.9017151515779026,0.6114754098360655,0.09429824561403508
380,0.926353205083118,0.41975308641975306,0.06929824561403508
381,0.9262399757526965,0.6619543650793651,0.06350114416475972
382,0.9040348370628524,0.4544159544159544,0.24285714285714285
383,0.9657565161186565,0.5650793650793651,0.16666666666666669
384,0.9531288664079502,0.22727272727272727,0.41666666666666663
385,0.9060543301012045,0.4697061803444782,0.022518382352941176
386,0.9384879533993222,0.5227272727272727,0.3333333333333333
387,0.9243328903379349,0.49013157894736836,0.03336940836940837
388,0.9369332345764096,0.6153846153846154,0.11740890688259109
389,0.9348268478752739,0.5977941176470588,0.043209876543209874
39,0.92712173534726,0.6363636363636364,0.42857142857142855
390,0.9234493545212253,0.7083333333333333,0.325
391,0.9341822566279512,0.6528688524590164,0.07628205128205129
392,0.9337367847431752,0.5935064935064935,0.025
393,0.9349534745780882,0.4419642857142857,0.015102040816326531
394,0.932956892917155,0.6779279279279279,0.0692156862745098
395,0.9315387008327874,0.5080049261083743,0.3173076923076923
396,0.9202639893043192,0.48148148148148145,0.08333333333333333
397,0.8800477822632029,0.6764705882352942,0.07173174872665534
398,0.9315609977798909,0.5813953488372092,0.08012820512820512
399,0.9257489146684941,0.46314858490566035,0.028194993412384718
4,0.9528319665923424,0.5833333333333333,0.4583333333333333
40,0.9033106923257931,0.5457516339869282,0.3693181818181818
400,0.9291301913670442,0.5909090909090908,0.45238095238095233
401,0.9031921451335314,0.4383116883116883,0.017241379310344827
402,0.9256367099992647,0.6911764705882353,0.19090909090909092
403,0.8886557757615681,0.48,0.17777777777777776
404,0.9040416949060857,0.4772727272727273,0.19444444444444442
405,0.8290054413993727,0.3419531342052551,0.012605042016806723
406,0.9355953046570333,0.5292397660818713,0.03849449204406365
407,0.934936860445259,0.5486725663716814,0.03200624512099922
408,0.8599185647744017,0.5879120879120879,0.2833333333333333
409,0.9191311649540105,0.630702776159969,0.046244188891607536
41,0.9283998493120136,0.6923076923076923,0.19444444444444445
410,0.911499642855151,0.5714285714285714,0.31666666666666665
411,0.9400285572825704,0.4137931034482759,0.24444444444444444
412,0.9401188704363211,0.5046153846153847,0.20833333333333331
413,0.9226574188467862,0.62,0.29166666666666663
414,0.9388483303173734,0.6762820512820513,0.5357142857142857
415,0.9237827824436414,0.45833333333333337,0.4666666666666667
416,0.9467810099401921,0.6531137882229024,0.02804477900019301
417,0.9177434464657341,0.38620668948537806,0.0234375
418,0.802802071903916,0.35,0.41666666666666663
419,0.9462638614102225,0.4375,0.20833333333333331
42,0.9327599753812815,0.6284639273769708,0.05217785843920145
420,0.9602920684983032,0.6111111111111112,0.3666666666666667
421,0.9425716107679927,0.6935483870967742,0.13852813852813853
422,0.9160118958538292,0.5051020408163265,0.1225
423,0.9147847070886794,0.5625,0.22291021671826625
424,0.8841150757530545,0.5,0.26666666666666666
425,0.9039898418600756,0.6666666666666666,0.051470588235294115
426,0.927210360297276,0.7027450980392157,0.09936406995230525
427,0.9847816358369001,0.68125,0.2777777777777778
428,0.9361125041496133,0.8009259259259259,0.20393374741200826
429,0.9281814964478192,0.4492753623188406,0.016252168883747833
43,0.9318985940257161,0.6564291564291564,0.04038461538461539
430,0.9283437134200303,0.5989583333333333,0.12032085561497327
431,0.9639599057094181,0.42727272727272725,0.55
432,0.9331825468335393,0.6290322580645161,0.20634920634920634
433,0.8776070509848868,0.4833333333333333,0.19047619047619047
434,0.9147774045041701,0.5909090909090908,0.22619047619047616
435,0.923389519458935,0.43796992481203006,0.01793754538852578
436,0.9309830263773751,0.6346080669710807,0.08747044917257682
437,0.9245814820253673,0.5780707841776545,0.02638888888888889
438,0.9432914420901635,0.5202205882352942,0.13636363636363635
439,0.9378638474998524,0.5833333333333333,0.3375
44,0.9313558825945898,0.656140350877193,0.06818181818181818
440,0.9626569108634597,0.7253846153846153,0.24415204678362573
441,0.9359037425692462,0.55,0.55
442,0.8955318017738244,0.3284428794992175,0.023809523809523808
443,0.8541165994108171,0.6666666666666666,0.5
444,0.8842532003412588,0.4166666666666667,0.2
445,0.8024372799450679,0.4137401229148376,0.0935672514619883
446,0.9093487004420013,0.5833333333333334,0.42727272727272725
447,0.9175242230516597,0.5751552795031056,0.07575757575757575
448,0.9049957135702227,0.5789473684210527,0.40909090909090906
449,0.9228541235478391,0.6667852062588905,0.1
45,0.9185874304718326,0.5625,0.2582417582417582
450,0.9534329188273603,0.7,0.02379619260918253
451,0.8566729875151748,0.5,0.08083333333333333
452,0.9239550617574339,0.5339805825242718,0.055443548387096774
453,0.9057034348797641,0.46794871794871795,0.07164404223227752
454,0.9194247222189539,0.5296610169491526,0.057224025974025976
455,0.9284505463326214,0.502575587905935,0.053016858917480036
456,0.925680670463715,0.5159700985389059,0.04423076923076923
457,0.9566158391507456,0.551689083515796,0.058823529411764705
458,0.9196127521970022,0.7105231724796943,0.0611229566453447
459,0.8990700896266284,0.4915254237288136,0.1039426523297491
46,0.922018710467231,0.6346153846153846,0.24285714285714285
460,0.9014014153085135,0.47058823529411764,0.09607843137254901
461,0.8962578558319354,0.5265151515151515,0.41428571428571426
462,0.9117291018439166,0.6341911764705883,0.3055555555555555
463,0.9008601323587919,0.48066485753052923,0.07757757757757758
464,0.9468017446511092,0.5890313390313391,0.17142857142857143
465,0.9199396601394688,0.47500000000000003,0.13068181818181818
466,0.9112860009009935,0.4947058823529412,0.09903381642512077
467,0.9317828171524662,0.6363636363636364,0.25
468,0.9386854106009554,0.5324726134585289,0.010416666666666666
469,0.964940431833955,0.5584415584415584,0.29166666666666663
47,0.9562110534960215,0.5961538461538461,0.4444444444444444
470,0.9416220139839214,0.5270935960591133,0.20089285714285715
471,0.9029343778508314,0.5145833333333334,0.30952380952380953
472,0.9604859954367444,0.47932569974554706,0.016133162612035852
473,0.9458991959573384,0.48202614379084974,0.303030303030303
474,0.9582532891555132,0.3333458027831812,0.018518518518518517
475,0.8863086018807116,0.65,0.45
476,0.893095168683447,0.5168408826945412,0.06787330316742082
477,0.9634081330087167,0.4607843137254902,0.18333333333333335
478,0.8779102600673556,0.5140977443609023,0.041666666666666664
479,0.913774301377775,0.5742574257425743,0.05211141060197664
48,0.9151866139133538,0.6363636363636364,0.09523809523809523
480,0.9332488781683141,0.7333333333333334,0.18803418803418803
481,0.9220205795450414,0.5357142857142857,0.2
482,0.9469792401611643,0.5,0.45
483,0.8806145735992181,0.5224137931034483,0.17142857142857143
484,0.946768457939691,0.5522774327122153,0.08181818181818182
485,0.8183472026840277,0.5384615384615384,0.2111111111111111
486,0.9115883979380821,0.36998880179171334,0.08333333333333333
487,0.9248429248750085,0.5928035982008996,0.037748058671268334
488,0.9336369304297509,0.5194805194805194,0.08712121212121213
489,0.917235060379335,0.6057239057239057,0.1516544117647059
49,0.8508746288071465,0.5211145725164417,0.04423076923076923
490,0.8195592095065596,0.5966748768472906,0.11764705882352941
491,0.8989429095541035,0.6672794117647058,0.2727272727272727
492,0.9229891851934893,0.4914021164021164,0.14835164835164835
493,0.9407064653814494,0.6451931518876207,0.09405405405405406
494,0.9425124783185729,0.681159420289855,0.28125
495,0.9414045029305531,0.5685064362546288,0.038375350140056025
496,0.8748463019038976,0.33329326923076924,0.06926406926406926
497,0.929139982499068,0.3798047276464543,0.01903735632183908
498,0.9029072961858562,0.39603603603603604,0.08448275862068966
499,0.9424414198956302,0.6862745098039216,0.11759868421052631
5,0.876519739747851,0.6341431556948798,0.0714053350683149
50,0.8790449859995426,0.5833333333333333,0.29166666666666663
500,0.9223272996803411,0.49340233881163087,0.06286549707602339
501,0.9417578767179806,0.6835585585585586,0.1231527093596059
502,0.8967481589688591,0.5116959064327485,0.1534090909090909
503,0.9409220517821977,0.5875,0.05374149659863946
504,0.9522083166466171,0.6253015873015872,0.058251633986928106
505,0.9026950852967873,0.4642857142857143,0.03869047619047619
506,0.9330833424855853,0.640495867768595,0.045545545545545546
507,0.981826655996794,0.8448275862068966,0.18416666666666667
508,0.9245877879061044,0.6442917547568711,0.05512820512820513
509,0.8112687150819327,0.4283088235294118,0.26666666666666666
51,0.8910639520356267,0.5227272727272727,0.3333333333333333
510,0.8976624028468583,0.3666666666666667,0.39285714285714285
511,0.9187549104154227,0.7083333333333333,0.35416666666666663
512,0.9338862232997003,0.5181818181818182,0.21428571428571427
513,0.9561023734161064,0.7272727272727273,0.4375
514,0.9365560915985927,0.7113402061855669,0.05816649104320337
515,0.9156984083844338,0.55,0.30341880341880345
516,0.9625489382497184,0.5636363636363637,0.75
517,0.865041016917188,0.45614035087719296,0.26515151515151514
518,0.9149487436223326,0.5198948948948949,0.13025210084033612
519,0.9565969123619911,0.6925,0.1456140350877193
52,0.9524362143981848,0.4107142857142857,0.07692307692307693
520,0.8999873829791689,0.5681818181818181,0.38095238095238093
521,0.9134893836380884,0.32,0.06785714285714287
522,0.9622607600831025,0.5,0.4017857142857143
523,0.9661782659044311,0.49,0.06020066889632107
524,0.9307641435576901,0.5620915032679739,0.040507364975450086
525,0.8779961216501107,0.42592592592592593,0.09090909090909091
526,0.8646088263630827,0.3970588235294118,0.03333333333333333
527,0.9331069911407595,0.6644288150042625,0.06600580270793036
528,0.9350387580523838,0.6239316239316239,0.2111111111111111
529,0.9426733043150755,0.7207792207792207,0.2583333333333333
53,0.9257346929695129,0.7142857142857143,0.4
530,0.9356091938430589,0.5069169960474308,0.2767857142857143
531,0.8215564861613825,0.5666666666666667,0.2361111111111111
532,0.953459657142518,0.4489051094890511,0.03265468006345849
533,0.9250552745078988,0.5576923076923077,0.055301296720061024
534,0.9365255120362228,0.325,0.06666666666666667
535,0.9449090175450432,0.518348623853211,0.0734352773826458
536,0.947248470514802,0.6689250225835592,0.08316464237516868
537,0.9249308500346758,0.6836734693877551,0.01791060735671514
538,0.9087914722051906,0.5301829268292683,0.14144736842105263
539,0.9197269674704689,0.5714285714285714,0.15587044534412955
54,0.8992262549537766,0.6453598484848485,0.11327231121281464
540,0.944110834361709,0.6648185483870968,0.14823529411764708
541,0.9215069243716896,0.6014246947082769,0.10006253908692933
542,0.9222525205016235,0.5188762071992976,0.05756578947368421
543,0.9419120737442042,0.5584415584415584,0.05522486772486772
544,0.8375782506535617,0.5854166666666667,0.2987012987012987
545,0.9308079353169032,0.49382716049382713,0.10006253908692933
546,0.9427480750542951,0.7281609195402299,0.20869565217391306
547,0.9329013267906366,0.6553030303030303,0.5357142857142857
548,0.923177106888748,0.657925407925408,0.08875625721986907
549,0.9602721255833168,0.40064102564102566,0.5
55,0.8936679579258177,0.6636363636363636,0.35416666666666663
550,0.9186988410741219,0.625,0.2792207792207792
