user_id,Precision@20 - macro,Recall@20 - macro,F1@20 - macro,NDCG@20,MRR@20,Gini - Top 20,CatalogCoverage - Top 20,DeltaGap - Top 20 | Blockbuster,DeltaGap - Top 20 | Niche,DeltaGap - Top 20 | Diverse
sys - fold1,0.005233521033454786,0.007099192160185671,0.004782360676996008,0.04732506830685848,0.007866352534999094,0.8411081595219735,6.83,-0.6681453857373787,-0.7292912410585611,-0.8869480297668013
sys - mean,0.005233521033454786,0.007099192160185671,0.004782360676996008,0.04732506830685848,0.007866352534999094,0.8411081595219735,6.83,-0.6681453857373787,-0.7292912410585611,-0.8869480297668013
