user_id,Precision@5 - macro,Recall@5 - macro,F1@5 - macro,NDCG@5
1,0.6,0.42857142857142855,0.5,0.817770038702328
10,0.6,0.10344827586206896,0.17647058823529413,0.9428571428571428
100,0.8,0.3333333333333333,0.47058823529411764,0.9441390425919632
1000,0.4,0.3333333333333333,0.3636363636363636,0.8769481626565007
1001,0.8,0.07272727272727272,0.13333333333333333,0.7999999999999999
1002,0.8,0.36363636363636365,0.5000000000000001,0.8862368184345795
1003,0.2,0.5,0.28571428571428575,0.911227258774421
1004,0.8,0.0851063829787234,0.15384615384615383,0.8594318569297752
1005,0.6,0.23076923076923078,0.33333333333333337,0.7999999999999999
1006,0.8,0.6666666666666666,0.7272727272727272,0.7963982709121838
1007,0.8,1.0,0.888888888888889,0.9688637138595503
1008,1.0,0.5555555555555556,0.7142857142857143,0.940874450631942
1009,0.6,0.6,0.6,0.8857774724605877
101,1.0,0.29411764705882354,0.45454545454545453,0.9777777777777777
1010,0.8,0.03669724770642202,0.07017543859649122,0.8881938336113706
1011,0.2,1.0,0.33333333333333337,0.9435940346209757
1012,0.8,0.8,0.8000000000000002,0.8457994594953497
1013,0.6,0.5,0.5454545454545454,0.8132153847402364
1014,0.6,0.5,0.5454545454545454,0.7932346139726764
1015,1.0,0.03289473684210526,0.06369426751592357,0.88
1016,0.6,0.13043478260869565,0.21428571428571427,0.9294193029797508
1017,0.4,0.043478260869565216,0.0784313725490196,0.8510802850868651
1018,0.8,0.36363636363636365,0.5000000000000001,0.9499999999999998
1019,1.0,0.04,0.07692307692307693,0.7931170602504009
102,0.6,0.1875,0.2857142857142857,0.8335837659466099
1020,0.4,0.18181818181818182,0.25000000000000006,0.7645174255062304
1021,1.0,0.22727272727272727,0.37037037037037035,0.9999999999999999
1022,0.6,0.17647058823529413,0.2727272727272727,0.8125758092397003
1023,0.4,0.5,0.4444444444444445,0.8823377951878006
1024,0.4,0.4,0.4000000000000001,0.7675263737244715
1025,0.8,0.8,0.8000000000000002,0.8253130466425231
1026,0.6,0.5,0.5454545454545454,0.8526948162656499
1027,0.8,0.5714285714285714,0.6666666666666666,0.9489894547476635
1028,1.0,0.5,0.6666666666666666,0.9489894547476635
1029,0.6,0.12,0.19999999999999998,0.8125758092397003
103,0.8,0.25,0.38095238095238093,0.9097210005560746
1030,0.8,0.2,0.32000000000000006,0.8125758092397003
1031,0.4,0.2,0.26666666666666666,0.8796429789221507
1032,1.0,0.3333333333333333,0.5,0.8729059382580254
1033,0.8,0.23529411764705882,0.3636363636363636,0.9126565233212616
1034,1.0,0.11363636363636363,0.20408163265306123,0.8665385160109033
1035,0.4,0.15384615384615385,0.2222222222222222,0.7142857142857143
1036,0.6,0.75,0.6666666666666665,0.9499999999999998
1037,0.8,0.8,0.8000000000000002,0.8431015956800612
1038,0.6,0.13043478260869565,0.21428571428571427,0.8621564093151176
1039,0.4,0.6666666666666666,0.5,0.7706744431363952
104,0.6,0.42857142857142855,0.5,0.8651085096588268
1040,0.4,0.1,0.16000000000000003,0.8999999999999999
1041,0.6,0.3,0.4,0.8571428571428571
1042,0.4,0.5,0.4444444444444445,0.6689270917298175
1043,0.8,0.8,0.8000000000000002,0.8931170602504009
1044,0.8,0.21052631578947367,0.3333333333333333,0.88
1045,0.6,0.6,0.6,0.9
1046,0.8,1.0,0.888888888888889,0.934990355597498
1047,0.8,0.4,0.5333333333333333,0.9196342270957945
1048,0.4,0.6666666666666666,0.5,0.897978909495327
1049,0.6,0.6,0.6,0.9238516483070585
105,0.4,0.25,0.3076923076923077,0.8666666666666666
1050,1.0,0.06097560975609756,0.11494252873563218,0.8554720307964869
1051,1.0,0.056818181818181816,0.1075268817204301,0.9428571428571428
1052,0.8,0.6666666666666666,0.7272727272727272,0.9333333333333332
1053,0.8,0.125,0.21621621621621623,0.8833012956693925
1054,0.6,0.3333333333333333,0.42857142857142855,0.9147533252963951
1055,1.0,0.5555555555555556,0.7142857142857143,0.9390813186456468
1056,0.4,0.25,0.3076923076923077,0.8107827822632101
1057,0.6,0.2,0.3,0.8333333333333333
1058,0.6,0.06382978723404255,0.11538461538461536,0.9375
1059,0.8,0.05555555555555555,0.10389610389610389,0.897978909495327
106,0.6,0.42857142857142855,0.5,0.8392566795674427
1060,0.6,0.42857142857142855,0.5,0.6355400774046562
1061,0.6,0.42857142857142855,0.5,0.7920441311895325
1062,0.8,0.25,0.38095238095238093,0.9428571428571428
1063,0.8,0.4,0.5333333333333333,0.9333333333333332
1064,0.4,0.18181818181818182,0.25000000000000006,0.6950774576570592
1065,0.4,0.2,0.26666666666666666,0.6308555985581423
1066,0.6,0.23076923076923078,0.33333333333333337,0.8304593406771765
1067,0.6,0.3333333333333333,0.42857142857142855,0.9199999999999998
1068,0.8,0.06896551724137931,0.12698412698412698,0.8857142857142857
1069,0.8,0.0625,0.11594202898550725,0.8666666666666666
107,0.6,0.16666666666666666,0.2608695652173913,0.7766550580534921
1070,0.6,1.0,0.7499999999999999,0.910549341401642
1071,1.0,0.25,0.4,0.9999999999999999
1072,0.2,0.2,0.20000000000000004,0.9147533252963951
1073,0.4,0.2222222222222222,0.2857142857142857,0.8377274277191008
1074,0.6,0.13636363636363635,0.22222222222222218,0.8076148351692942
1075,0.4,0.5,0.4444444444444445,0.8661688975939004
1076,0.6,0.6,0.6,0.9018583010813932
1077,0.8,0.09090909090909091,0.163265306122449,0.7904222439847509
1078,0.8,0.25,0.38095238095238093,0.8704525463644859
1079,0.8,0.26666666666666666,0.4,0.8377274277191008
108,0.6,0.6,0.6,0.7538089920585058
1080,0.8,0.5714285714285714,0.6666666666666666,0.7302696599123831
1081,0.8,0.8,0.8000000000000002,0.9199999999999998
1082,0.2,0.2,0.20000000000000004,0.7599999999999998
1083,0.6,1.0,0.7499999999999999,1.0
1084,0.8,0.3076923076923077,0.4444444444444444,0.8616459780689251
1085,0.6,0.75,0.6666666666666665,0.8107827822632101
1086,0.6,0.06521739130434782,0.11764705882352941,0.829442509675582
1087,0.8,0.07142857142857142,0.13114754098360656,0.8666666666666666
1088,1.0,0.04424778761061947,0.0847457627118644,0.9428571428571428
