user_id,Precision@5 - macro,Recall@5 - macro,F1@5 - macro,NDCG@5
1,0.8,0.5714285714285714,0.6666666666666666,0.9218373627087065
10,0.2,0.030303030303030304,0.052631578947368425,0.8091775505249879
100,1.0,0.4166666666666667,0.5882352941176471,0.8745194508305977
1000,1.0,0.4166666666666667,0.5882352941176471,0.8796429789221507
1001,1.0,0.09090909090909091,0.16666666666666669,0.8721299879445926
1002,0.4,0.5,0.4444444444444445,0.8785133591348854
1003,0.4,0.6666666666666666,0.5,0.9411639852314456
1004,0.8,0.0975609756097561,0.1739130434782609,0.8125758092397003
1005,0.8,0.2857142857142857,0.4210526315789473,0.96
1006,1.0,0.8333333333333334,0.9090909090909091,0.9352869858026788
1007,0.6,1.0,0.7499999999999999,0.9999999999999999
1008,0.2,0.5,0.28571428571428575,1.0
1009,1.0,0.7142857142857143,0.8333333333333333,0.9553896325312999
101,0.6,0.2,0.3,0.9142857142857141
1010,0.8,0.044444444444444446,0.08421052631578947,0.88
1011,0.8,0.8,0.8000000000000002,0.9499999999999998
1012,0.8,0.6666666666666666,0.7272727272727272,0.8588386059595016
1013,0.4,0.4,0.4000000000000001,0.88
1014,0.8,0.8,0.8000000000000002,0.911227258774421
1015,1.0,0.03289473684210526,0.06369426751592357,0.9199999999999998
1016,1.0,0.19230769230769232,0.32258064516129037,0.9077639853792834
1017,1.0,0.11363636363636363,0.20408163265306123,0.8665385160109033
1018,0.6,0.3,0.4,0.9333333333333332
1019,1.0,0.03937007874015748,0.07575757575757576,0.9218373627087065
102,0.8,0.3333333333333333,0.47058823529411764,0.8350326114534508
1020,0.2,0.25,0.22222222222222224,0.9392566795674426
1021,1.0,0.22727272727272727,0.37037037037037035,0.9999999999999999
1022,0.8,0.23529411764705882,0.3636363636363636,0.96
1023,0.8,0.5714285714285714,0.6666666666666666,0.9107792650626002
1024,0.8,0.6666666666666666,0.7272727272727272,0.8539779344052337
1025,0.8,1.0,0.888888888888889,0.928784463569182
1026,0.8,0.6666666666666666,0.7272727272727272,0.8999999999999999
1027,1.0,1.0,1.0,1.0
1028,0.6,0.6,0.6,0.9199999999999998
1029,0.4,0.07407407407407407,0.125,0.7155920460864486
103,0.4,0.2,0.26666666666666666,0.8035930883542
1030,0.8,0.19047619047619047,0.3076923076923077,0.8913780220315298
1031,0.6,0.3,0.4,0.9489894547476635
1032,0.4,0.2857142857142857,0.3333333333333333,0.8125758092397003
1033,0.8,0.21052631578947367,0.3333333333333333,0.8504839383418636
1034,1.0,0.125,0.2222222222222222,0.903048783864537
1035,0.8,0.36363636363636365,0.5000000000000001,0.9714285714285712
1036,0.0,0.0,0.0,0.7684314558598129
1037,0.6,0.75,0.6666666666666665,0.9438588152193256
1038,0.8,0.36363636363636365,0.5000000000000001,0.9142857142857141
1039,0.4,1.0,0.5714285714285715,0.7055427105737074
104,0.6,0.5,0.5454545454545454,0.7959578189906541
1040,0.6,0.1875,0.2857142857142857,0.9499999999999998
1041,0.6,0.42857142857142855,0.5,0.8350326114534508
1042,0.4,0.5,0.4444444444444445,0.8090004855464867
1043,0.6,0.6,0.6,0.8457994594953497
1044,0.8,0.26666666666666666,0.4,0.9509291505406967
1045,0.8,0.8,0.8000000000000002,0.9165018072100443
1046,0.4,1.0,0.5714285714285715,0.9719705792069783
1047,0.6,0.3333333333333333,0.42857142857142855,0.9
1048,0.8,0.5,0.6153846153846154,0.9687499999999999
1049,0.6,0.6,0.6,0.7686203191360121
105,0.8,0.5,0.6153846153846154,0.8999999999999999
1050,1.0,0.06097560975609756,0.11494252873563218,0.8469683642429905
1051,0.8,0.04040404040404041,0.07692307692307693,0.8857142857142857
1052,0.8,0.5714285714285714,0.6666666666666666,0.9666666666666666
1053,0.8,0.11428571428571428,0.19999999999999998,0.8661688975939004
1054,0.2,0.08333333333333333,0.11764705882352941,0.8469683642429905
1055,0.8,0.3333333333333333,0.47058823529411764,0.9065427799279071
1056,0.4,0.2857142857142857,0.3333333333333333,0.6742533463908507
1057,1.0,0.23809523809523808,0.3846153846153846,0.8721299879445926
1058,1.0,0.08928571428571429,0.1639344262295082,0.88
1059,1.0,0.07042253521126761,0.13157894736842107,0.9619258241535292
106,0.6,0.375,0.4615384615384615,0.817770038702328
1060,0.8,0.4,0.5333333333333333,0.8341269885220958
1061,0.6,0.5,0.5454545454545454,0.8666666666666666
1062,0.8,0.17391304347826086,0.2857142857142857,0.975
1063,0.8,0.36363636363636365,0.5000000000000001,0.9666666666666666
1064,0.8,0.2857142857142857,0.4210526315789473,0.817770038702328
1065,0.8,0.2857142857142857,0.4210526315789473,0.9372473636869159
1066,1.0,0.3333333333333333,0.5,0.7599999999999998
1067,0.8,0.5714285714285714,0.6666666666666666,0.96
1068,1.0,0.07142857142857142,0.13333333333333333,0.9428571428571428
1069,0.6,0.057692307692307696,0.10526315789473685,0.9119343170443927
107,0.8,0.25,0.38095238095238093,0.8341269885220958
1070,0.6,1.0,0.7499999999999999,0.9404418971278885
1071,0.6,0.15789473684210525,0.25,0.9333333333333332
1072,0.8,0.23529411764705882,0.3636363636363636,0.9499999999999998
1073,1.0,0.4166666666666667,0.5882352941176471,0.9499999999999998
1074,0.8,0.16666666666666666,0.27586206896551724,0.8588850193511639
1075,1.0,0.8333333333333334,0.9090909090909091,0.914721254837791
1076,0.6,0.75,0.6666666666666665,0.8712785189714233
1077,0.6,0.1111111111111111,0.18750000000000003,0.8999999999999999
1078,0.4,0.25,0.3076923076923077,0.9097210005560746
1079,0.8,0.26666666666666666,0.4,0.9333333333333332
108,0.8,0.8,0.8000000000000002,0.9499999999999998
1080,0.8,0.5714285714285714,0.6666666666666666,0.9049566132698598
1081,0.8,1.0,0.888888888888889,0.9999999999999999
1082,0.4,0.3333333333333333,0.3636363636363636,0.84
1083,0.4,0.6666666666666666,0.5,0.9150136199432648
1084,0.8,0.25,0.38095238095238093,0.88
1085,0.8,1.0,0.888888888888889,0.8777255614066509
1086,1.0,0.10869565217391304,0.19607843137254902,0.9199999999999998
1087,0.8,0.07547169811320754,0.13793103448275862,0.8999999999999999
1088,1.0,0.04424778761061947,0.0847457627118644,0.8796429789221507
1089,0.8,0.5714285714285714,0.6666666666666666,0.8784087577274143
109,1.0,0.4166666666666667,0.5882352941176471,0.7999999999999999
1090,0.8,0.8,0.8000000000000002,0.9619258241535292
1091,0.8,1.0,0.888888888888889,0.9652977666348326
1092,0.4,0.5,0.4444444444444445,0.897978909495327
1093,0.2,0.25,0.22222222222222224,0.8035524171317053
1094,1.0,0.23809523809523808,0.3846153846153846,0.88
1095,0.8,1.0,0.888888888888889,0.9643723534168002
1096,1.0,0.22727272727272727,0.37037037037037035,0.9580449647446835
1097,0.8,0.2222222222222222,0.3478260869565218,0.9492344322047056
1098,0.8,1.0,0.888888888888889,0.9857583458464971
1099,1.0,0.21739130434782608,0.3571428571428571,0.9999999999999999
11,0.8,0.26666666666666666,0.4,0.84
110,0.8,0.6666666666666666,0.7272727272727272,0.914721254837791
1100,0.4,0.0425531914893617,0.07692307692307691,0.65
1101,0.6,0.05263157894736842,0.09677419354838708,0.8333333333333333
1102,0.4,1.0,0.5714285714285715,1.0
1103,0.8,0.5,0.6153846153846154,0.7981416989186066
1104,0.8,1.0,0.888888888888889,0.9731455036998373
1105,1.0,0.45454545454545453,0.625,0.8999999999999999
1106,0.6,0.42857142857142855,0.5,0.88
1107,0.4,0.25,0.3076923076923077,0.7388523503223877
1108,0.8,1.0,0.888888888888889,0.9621266731954251
1109,0.8,0.26666666666666666,0.4,0.7599999999999998
111,0.6,0.25,0.35294117647058826,0.7812802051647195
1110,1.0,0.7142857142857143,0.8333333333333333,0.9392566795674426
1111,0.4,0.5,0.4444444444444445,0.8485066927817011
1112,1.0,0.07352941176470588,0.13698630136986303,0.9142857142857141
1113,1.0,0.11363636363636363,0.20408163265306123,0.9199999999999998
1114,0.8,0.25,0.38095238095238093,0.8148214894610754
