user_id,Precision@5 - macro,Recall@5 - macro,F1@5 - macro,NDCG@5,MRR@5,Gini - Top 5,CatalogCoverage - Top 5,DeltaGap - Top 5 | Blockbuster,DeltaGap - Top 5 | Niche,DeltaGap - Top 5 | Diverse
sys - fold1,0.6201970851275257,0.38293006539020147,0.40108952392084135,0.8520231237663749,0.7949900629347465,0.6438322000224357,69.91,0.1730091683922647,0.08671904620803542,-0.0431862885865335
sys - mean,0.6201970851275257,0.38293006539020147,0.40108952392084135,0.8520231237663749,0.7949900629347465,0.6438322000224357,69.91,0.1730091683922647,0.08671904620803542,-0.0431862885865335
