user_id,Precision@10 - macro,Recall@10 - macro,F1@10 - macro,NDCG@10
1,0.6,0.8571428571428571,0.7058823529411764,0.9299911715751016
10,0.4,0.13793103448275862,0.20512820512820515,0.9629838264427366
100,0.6,0.5,0.5454545454545454,0.9840842635194692
1000,0.3,0.5,0.37499999999999994,0.9819923398446812
1001,1.0,0.18181818181818182,0.3076923076923077,0.9775543050545107
1002,1.0,0.9090909090909091,0.9523809523809523,0.9639846796893623
1003,0.3333333333333333,1.0,0.5,0.9683126059746024
1004,0.5,0.10638297872340426,0.17543859649122806,0.9673479050495373
1005,0.6,0.46153846153846156,0.5217391304347826,0.9555133345656301
1006,0.6666666666666666,1.0,0.8,0.9674024113710725
1007,0.5714285714285714,1.0,0.7272727272727273,0.9473782013585036
1008,0.9,1.0,0.9473684210526316,0.9554378704018736
1009,0.4,0.8,0.5333333333333333,0.9158816847051803
101,0.8,0.47058823529411764,0.5925925925925927,0.9910006174745954
1010,0.9,0.08256880733944955,0.15126050420168066,0.9458726566961868
1011,0.125,1.0,0.2222222222222222,0.9656190449875306
1012,0.5,1.0,0.6666666666666666,0.849115885343875
1013,0.6,1.0,0.7499999999999999,0.9360058644929916
1014,0.75,1.0,0.8571428571428571,0.958249504957158
1015,1.0,0.06578947368421052,0.12345679012345677,0.9800239653228319
1016,0.7,0.30434782608695654,0.42424242424242425,0.9196420593208217
1017,0.9,0.1956521739130435,0.3214285714285714,0.9852385580984581
1018,0.4,0.36363636363636365,0.380952380952381,0.9630877223876576
1019,1.0,0.08,0.14814814814814814,0.9195916861122054
102,0.7,0.4375,0.5384615384615384,0.9505233263126311
1020,0.6,0.5454545454545454,0.5714285714285713,0.9077760807375886
1021,0.9,0.4090909090909091,0.5625000000000001,0.9918115394479871
1022,0.7,0.4117647058823529,0.5185185185185185,0.9663529589072943
1023,0.4444444444444444,1.0,0.6153846153846153,0.9537542882898479
1024,0.5555555555555556,1.0,0.7142857142857143,0.9903897509212188
1025,0.7142857142857143,1.0,0.8333333333333333,0.948047459983067
1026,0.6666666666666666,1.0,0.8,0.9310366754044881
1027,0.7,1.0,0.8235294117647058,0.95402857441048
1028,0.9,0.9,0.9,0.9704771161969166
1029,0.7,0.28,0.4,0.8887561888465046
103,0.7,0.4375,0.5384615384615384,0.9374540326204839
1030,0.5,0.25,0.3333333333333333,0.907374745133703
1031,0.4,0.4,0.4000000000000001,0.9657144373606007
1032,0.7,0.4666666666666667,0.56,0.9329736800323636
1033,0.7,0.4117647058823529,0.5185185185185185,0.9132047750793117
1034,0.8,0.18181818181818182,0.2962962962962963,0.9222606200280299
1035,0.8,0.6153846153846154,0.6956521739130435,0.9696337352056923
1036,0.4,1.0,0.5714285714285715,0.9550806300184691
1037,0.625,1.0,0.7692307692307693,0.9421994561450445
1038,0.8,0.34782608695652173,0.48484848484848486,0.9092596875525369
1039,0.5,1.0,0.6666666666666666,0.9235726353644644
104,0.7,1.0,0.8235294117647058,0.9075746206491403
1040,0.8,0.4,0.5333333333333333,0.9910006174745954
1041,0.8,0.8,0.8000000000000002,0.9900596631958939
1042,0.4444444444444444,1.0,0.6153846153846153,0.8660796719147538
1043,0.625,1.0,0.7692307692307693,0.9379082050062746
1044,0.5,0.2631578947368421,0.3448275862068966,0.9225240748734744
1045,0.625,1.0,0.7692307692307693,0.9656030037675621
1046,0.6666666666666666,1.0,0.8,0.9533623913642175
1047,0.7,0.7,0.7,0.9675563425799882
1048,0.3333333333333333,1.0,0.5,0.9603071153820103
1049,0.625,1.0,0.7692307692307693,0.9483130623853653
105,0.7,0.875,0.7777777777777777,0.9589171891171091
1050,1.0,0.12195121951219512,0.21739130434782605,0.9234015245130549
1051,0.8,0.09090909090909091,0.163265306122449,0.9891626844604463
1052,0.4,0.6666666666666666,0.5,0.9975784540880349
1053,0.6,0.1875,0.2857142857142857,0.9331243718499057
1054,0.3,0.3333333333333333,0.3157894736842105,0.8691776289046443
1055,0.4,0.4444444444444444,0.4210526315789474,0.811247731594299
1056,0.5,0.625,0.5555555555555556,0.9081651070074869
1057,0.6,0.4,0.48,0.9655471885082402
1058,0.9,0.19148936170212766,0.3157894736842105,0.9433451132486834
1059,0.9,0.125,0.21951219512195125,0.9275423675554751
106,0.7,1.0,0.8235294117647058,0.9384237919510994
1060,0.3,0.42857142857142855,0.3529411764705882,0.8498169038633341
1061,0.6,0.8571428571428571,0.7058823529411764,0.9446659588609607
1062,0.8,0.5,0.6153846153846154,0.9910006174745954
1063,0.6,0.6,0.6,0.9618674946795892
1064,0.8,0.7272727272727273,0.761904761904762,0.9604866207882771
1065,0.7,0.7,0.7,0.9403805588296502
1066,0.6,0.46153846153846156,0.5217391304347826,0.9384732721330908
1067,0.6,0.6666666666666666,0.631578947368421,0.9775543050545107
1068,0.7,0.1206896551724138,0.2058823529411765,0.8917947918466914
1069,0.6,0.09375,0.16216216216216214,0.768141945470481
107,0.8,0.4444444444444444,0.5714285714285714,0.9578736003717896
1070,0.6,1.0,0.7499999999999999,0.8269228720575829
1071,0.8,0.4,0.5333333333333333,0.9820012349491912
1072,0.2,0.4,0.26666666666666666,0.9544173319713032
1073,0.4,0.4444444444444444,0.4210526315789474,0.9511983710138439
1074,0.7,0.3181818181818182,0.4375,0.9466970991111561
1075,0.4444444444444444,1.0,0.6153846153846153,0.9649683516046551
1076,0.5555555555555556,1.0,0.7142857142857143,0.9466339688592824
1077,0.8,0.18181818181818182,0.2962962962962963,0.9569497692764579
1078,0.8,0.5,0.6153846153846154,0.9368104005576843
1079,0.7,0.4666666666666667,0.56,0.9345824376867312
108,0.625,1.0,0.7692307692307693,0.9279846829268315
1080,0.6,0.8571428571428571,0.7058823529411764,0.9128850157510509
1081,0.7142857142857143,1.0,0.8333333333333333,0.9701337876602927
1082,0.5,1.0,0.6666666666666666,0.957923816155296
1083,0.5,1.0,0.6666666666666666,0.7886601578570185
