user_id,Precision@20 - macro,Recall@20 - macro,F1@20 - macro,NDCG@20,MRR@20,Gini - Top 20,CatalogCoverage - Top 20,DeltaGap - Top 20 | Blockbuster,DeltaGap - Top 20 | Niche,DeltaGap - Top 20 | Diverse
sys - fold1,0.021989398707967532,0.029455841375262932,0.019888614955825022,0.1446585348274013,0.07967640823967086,0.49442840513965114,99.19,-0.31913946729570625,-0.4800697474334951,-0.6883555412957001
sys - mean,0.021989398707967532,0.029455841375262932,0.019888614955825022,0.1446585348274013,0.07967640823967086,0.49442840513965114,99.19,-0.31913946729570625,-0.4800697474334951,-0.6883555412957001
