user_id,Precision@20 - macro,Recall@20 - macro,F1@20 - macro,NDCG@20
1,0.15,0.3333333333333333,0.20689655172413793,0.39419475962404343
10,0.05,0.03225806451612903,0.0392156862745098,0.4854960824361865
100,0.05,0.25,0.08333333333333334,0.35698403518821187
1000,0.0,0.0,0.0,0.31790886220650055
1001,0.05,0.021739130434782608,0.030303030303030304,0.31790886220650055
1002,0.05,0.125,0.07142857142857144,0.31790886220650055
1003,0.05,0.3333333333333333,0.08695652173913045,1.0
1004,0.3,0.14285714285714285,0.19354838709677416,0.7945568066701117
1005,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0
1007,0.1,0.4,0.16000000000000003,0.3685245327435352
1008,0.1,0.2857142857142857,0.14814814814814817,0.3594856890642082
1009,0.0,0.0,0.0,0.0
101,0.1,0.15384615384615385,0.12121212121212123,0.3888489594838494
1010,0.15,0.03225806451612903,0.053097345132743355,0.8717418908033354
1011,0.0,0.0,0.0,0.0
1012,0.05,0.2,0.08000000000000002,0.31790886220650055
1013,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,0.0
1015,0.4,0.05128205128205128,0.09090909090909091,0.727500896614283
1016,0.15,0.12,0.1333333333333333,0.8649345947699147
1017,0.45,0.21951219512195122,0.29508196721311475,0.8313774865061997
1018,0.2,0.4444444444444444,0.2758620689655173,0.7462274236712636
1019,0.3,0.075,0.12,0.691657774272478
102,0.0,0.0,0.0,0.0
1020,0.05,0.16666666666666666,0.07692307692307691,0.3594856890642082
1021,0.25,0.20833333333333334,0.22727272727272727,0.5700743652252073
1022,0.2,0.2222222222222222,0.2105263157894737,0.4296888316115266
1023,0.05,0.16666666666666666,0.07692307692307691,0.46826312153394667
1024,0.05,0.25,0.08333333333333334,0.3594856890642082
1025,0.0,0.0,0.0,0.0
1026,0.05,0.16666666666666666,0.07692307692307691,1.0
1027,0.0,0.0,0.0,0.0
1028,0.05,0.25,0.08333333333333334,0.3594856890642082
1029,0.0,0.0,0.0,0.31790886220650055
103,0.05,0.0625,0.05555555555555556,0.34879210876100886
1030,0.2,0.21052631578947367,0.20512820512820512,0.5563802268781863
1031,0.3,0.2222222222222222,0.25531914893617025,0.7326499628812668
1032,0.1,0.4,0.16000000000000003,0.3981412695983986
